ID	CHOICE	COST1	SIZE1	STORAGE1	CAM1	OS1	COST2	SIZE2	STORAGE2	CAM2	OS2	COST3	SIZE3	STORAGE3	CAM3	OS3	GENDER	AGE	AVAIL1	AVAIL2	AVAIL3
106	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
106	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	2	1	1	1
106	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	3	1	1	1
106	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
106	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	1	1	1	1
106	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	1	1	1	1
106	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	3	1	1	1
106	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
106	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	2	1	1	1
106	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	1	1	1	1
106	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
106	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
107	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	3	1	1	1
107	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
107	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	3	1	1	1
107	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	1	1	1	1
107	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	2	1	1	1
107	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
107	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	2	1	1	1
107	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	3	1	1	1
107	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	3	1	1	1
107	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	3	1	1	1
107	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
107	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	1	1	1	1
107	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	1	1	1	1
107	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	3	1	1	1
107	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	1	1	1	1
107	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	2	1	1	1
108	1	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
108	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
108	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	3	1	1	1
108	2	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
108	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
108	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	1	1	1	1
108	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
108	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	1	1	1	1
108	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
108	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	3	1	1	1
108	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	3	1	1	1
108	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	1	1	1	1
108	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
108	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	3	1	1	1
108	3	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	1	1	1	1
108	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	1	1	1	1
109	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	1	1	1	1
109	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
109	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	1	1	1	1
109	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	3	1	1	1
109	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	2	1	1	1
109	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
109	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	1	1	1	1
109	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
109	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
109	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	2	1	1	1
109	1	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
109	3	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
109	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	3	1	1	1
109	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	3	1	1	1
109	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
109	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
110	2	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	1	1	1	1
110	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	1	1	1	1
110	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
110	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
110	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	2	1	1	1
110	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	3	1	1	1
110	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	3	1	1	1
110	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	3	1	1	1
110	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
110	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	2	1	1	1
110	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	1	1	1	1
110	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	1	1	1	1
110	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	1	1	1	1
110	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
110	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
110	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	3	1	1	1
111	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	1	1	1	1
111	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
111	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
111	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	1	1	1	1
111	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
111	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
111	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
111	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
111	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	1	1	1	1
111	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	1	1	1	1
111	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
111	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	3	1	1	1
111	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
111	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
111	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
111	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	3	1	1	1
112	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	3	1	1	1
112	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
112	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
112	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	3	1	1	1
112	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
112	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	2	1	1	1
112	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	1	1	1	1
112	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	3	1	1	1
112	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	3	1	1	1
112	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	1	1	1	1
112	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
112	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
112	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	1	1	1	1
112	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	3	1	1	1
112	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	1	1	1	1
112	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	1	1	1	1
113	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
113	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
113	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	1	1	1	1
113	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
113	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	2	1	1	1
113	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
113	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	1	1	1	1
113	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
113	1	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	1	1	1	1
113	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	3	1	1	1
113	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	3	1	1	1
113	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	3	1	1	1
113	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	1	1	1	1
113	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	3	1	1	1
113	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
113	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	2	1	1	1
114	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	1	1	1	1
114	3	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	1	1	1	1
114	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
114	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
114	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	1	1	1	1
114	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
114	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	1	1	1	1
114	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
114	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
114	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	3	1	1	1
114	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	3	1	1	1
114	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
114	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	2	1	1	1
114	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
114	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	3	1	1	1
114	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	2	1	1	1
115	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	1	1	1	1
115	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	1	1	1	1
115	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
115	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
115	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	3	1	1	1
115	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
115	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
115	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	3	1	1	1
115	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	3	1	1	1
115	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
115	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	2	1	1	1
115	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
115	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	3	1	1	1
115	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	1	1	1	1
115	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	3	1	1	1
115	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	2	1	1	1
116	2	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	2	1	1	1
116	3	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	1	1	1	1
116	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
116	3	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
116	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	1	1	1	1
116	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
116	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	3	1	1	1
116	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
116	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	2	1	1	1
116	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	1	1	1	1
116	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
116	2	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	1	1	1	1
116	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
116	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	3	1	1	1
116	2	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
116	3	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
117	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
117	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
117	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
117	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	3	1	1	1
117	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	3	1	1	1
117	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	2	1	1	1
117	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	2	1	1	1
117	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
117	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	1	1	1	1
117	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
117	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
117	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
117	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	2	1	1	1
117	1	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	1	1	1	1
117	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
117	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
118	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	1	1	1	1
118	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	3	1	1	1
118	3	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	1	1	1	1
118	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	2	1	1	1
118	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	1	1	1	1
118	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	1	3	1	1	1
118	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	2	1	1	1
118	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
118	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	2	1	1	1
118	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	2	1	1	1
118	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	3	1	1	1
118	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	1	1	1	1
118	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	3	1	1	1
118	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	3	1	1	1
118	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	3	1	1	1
118	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	2	1	1	1
119	1	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	2	1	1	1
119	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	2	1	1	1
119	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	2	1	1	1
119	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
119	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	2	1	1	1
119	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
119	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
119	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	3	1	1	1
119	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	1	1	1	1
119	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	3	1	1	1
119	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
119	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	3	1	1	1
119	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
119	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	2	1	1	1
119	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	3	1	1	1
119	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	1	1	1	1
120	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	3	1	1	1
120	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
120	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
120	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
120	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
120	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
120	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	0	1	1	1	1
120	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
120	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	1	1	1	1
120	3	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	3	1	1	1
120	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	3	1	1	1
120	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	2	1	1	1
120	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
120	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
120	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	2	1	1	1
120	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	3	1	1	1
121	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	3	1	1	1
121	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	0	2	1	1	1
121	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	2	1	1	1
121	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	1	1	1	1
121	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	3	1	1	1
121	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	1	1	1	1
121	1	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	2	1	1	1
121	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	0	2	1	1	1
121	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	2	1	1	1
121	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	1	1	1	1
121	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	3	1	1	1
121	2	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	1	1	1	1	1
121	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	2	1	1	1
121	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	1	1	1	1
121	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	1	2	1	1	1
121	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	1	2	1	1	1
122	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	0	2	1	1	1
122	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	1	1	1	1
122	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	0	1	1	1	1
122	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	0	2	1	1	1
122	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	0	2	1	1	1
122	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	3	1	1	1
122	2	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
122	2	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	2	1	1	1
122	3	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	1	1	1	1	1
122	1	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	1	1	1	1	1
122	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	0	2	1	1	1
122	1	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
122	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	0	1	1	1	1
122	2	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	0	1	1	1	1
122	1	800	5.8	512	4	0	1000	6.2	256	3	0	800	6.2	64	1	1	0	1	1	1	1
122	1	400	5.8	256	4	0	1000	6.2	256	3	1	600	6.4	128	1	1	0	3	1	1	1
123	3	800	6.2	256	3	0	600	5.8	128	1	1	600	6.4	128	4	0	1	3	1	1	1
123	2	800	6.2	256	3	1	400	6.4	256	4	0	400	5.8	128	1	1	1	1	1	1	1
123	2	1000	6.2	256	3	0	600	6.4	64	2	0	800	5.8	512	2	0	1	1	1	1	1
123	1	400	5.8	128	4	0	800	6.4	512	1	1	600	6	256	2	0	1	3	1	1	1
123	3	1000	6	512	4	1	800	6.2	128	3	0	400	6	128	1	0	1	3	1	1	1
123	2	800	6	512	1	1	400	6.2	64	4	0	1000	6.2	256	2	1	0	2	1	1	1
123	2	600	6.4	128	1	0	1000	5.8	256	4	1	1000	6	256	3	0	1	1	1	1	1
123	3	600	6	128	2	1	600	6.4	512	1	1	400	5.8	64	4	1	1	1	1	1	1
123	2	400	5.8	64	1	1	400	6	128	2	0	800	6.4	512	4	1	0	2	1	1	1
123	2	600	6.2	128	2	1	400	6	64	4	1	400	6.2	512	2	0	0	2	1	1	1
123	2	1000	6	64	3	1	600	5.8	512	1	0	1000	6.4	64	4	1	1	1	1	1	1
123	3	400	6.4	64	2	0	800	5.8	512	2	1	800	6.2	256	3	0	0	2	1	1	1
123	1	600	6.4	512	2	0	800	6	64	2	1	600	5.8	64	3	1	1	1	1	1	1
123	3	1000	6.4	64	1	1	1000	6	128	3	0	1000	6	512	3	0	1	2	1	1	1
